datetime,open,high,low,close,volume
2024-03-31 22:00:00,3629.16,3642.94,3626.87,3632.99,42880.523
2024-03-31 23:00:00,3632.99,3654.91,3631.8,3648.79,58637.415
2024-04-01 00:00:00,3648.8,3649.67,3618.27,3629.87,75185.196
2024-04-01 01:00:00,3629.86,3631.24,3610.14,3613.55,58576.342
2024-04-01 02:00:00,3613.54,3619.9,3610.0,3616.8,39610.569
2024-04-01 03:00:00,3616.8,3624.3,3604.0,3614.45,56050.412
2024-04-01 04:00:00,3614.46,3617.66,3603.17,3603.9,39607.275
2024-04-01 05:00:00,3603.9,3612.0,3500.0,3511.8,392832.14
2024-04-01 06:00:00,3511.8,3550.12,3503.37,3545.0,203593.696
2024-04-01 07:00:00,3545.01,3558.1,3540.26,3548.69,79905.58
2024-04-01 08:00:00,3548.69,3549.08,3521.52,3536.47,122740.676
2024-04-01 09:00:00,3536.48,3553.87,3536.48,3542.34,47486.331
2024-04-01 10:00:00,3542.34,3550.57,3531.93,3549.3,42987.501
2024-04-01 11:00:00,3549.3,3563.25,3538.13,3540.6,60075.931
2024-04-01 12:00:00,3540.6,3562.65,3537.28,3560.37,56146.734
2024-04-01 13:00:00,3560.36,3574.3,3549.02,3558.16,97140.409
2024-04-01 14:00:00,3558.24,3560.47,3490.3,3510.96,236963.174
2024-04-01 15:00:00,3510.97,3516.96,3438.88,3446.04,437360.189
2024-04-01 16:00:00,3446.03,3466.0,3433.1,3447.99,166593.547
2024-04-01 17:00:00,3448.0,3453.74,3413.0,3446.41,146582.629
2024-04-01 18:00:00,3446.4,3452.04,3420.8,3448.68,89630.598
2024-04-01 19:00:00,3448.69,3491.78,3443.88,3488.78,96441.407
2024-04-01 20:00:00,3488.79,3499.22,3472.86,3498.28,69369.201
2024-04-01 21:00:00,3498.29,3507.59,3486.43,3495.4,47797.751
2024-04-01 22:00:00,3495.4,3518.75,3492.78,3506.04,55151.113
2024-04-01 23:00:00,3506.04,3517.11,3503.45,3506.52,36672.108
2024-04-02 00:00:00,3506.52,3508.44,3472.7,3490.0,113965.76
2024-04-02 01:00:00,3490.0,3506.1,3484.34,3495.89,55911.386
2024-04-02 02:00:00,3495.89,3495.89,3315.45,3367.77,588083.598
2024-04-02 03:00:00,3367.77,3384.51,3352.88,3367.81,152725.085
2024-04-02 04:00:00,3367.8,3385.8,3348.14,3364.8,115178.913
2024-04-02 05:00:00,3364.81,3377.08,3338.64,3371.5,107503.902
2024-04-02 06:00:00,3371.5,3390.97,3368.33,3384.12,77427.725
2024-04-02 07:00:00,3384.12,3390.0,3364.12,3364.82,82373.526
2024-04-02 08:00:00,3364.81,3374.22,3328.84,3337.33,137256.805
2024-04-02 09:00:00,3337.33,3356.56,3306.65,3347.32,204584.224
2024-04-02 10:00:00,3347.32,3352.34,3308.52,3330.83,149596.451
2024-04-02 11:00:00,3330.83,3334.98,3278.45,3311.1,286487.583
2024-04-02 12:00:00,3311.11,3326.71,3290.01,3299.65,133279.018
2024-04-02 13:00:00,3299.65,3310.24,3234.0,3273.06,367435.493
2024-04-02 14:00:00,3273.06,3320.18,3271.68,3294.81,208569.602
2024-04-02 15:00:00,3294.8,3312.9,3232.67,3241.97,222315.994
2024-04-02 16:00:00,3241.97,3272.24,3212.0,3263.5,327067.405
2024-04-02 17:00:00,3263.49,3274.51,3246.52,3271.32,109516.568
2024-04-02 18:00:00,3271.31,3286.48,3258.51,3276.51,104578.494
2024-04-02 19:00:00,3276.52,3286.52,3266.46,3279.26,79291.123
2024-04-02 20:00:00,3279.19,3298.98,3259.66,3271.62,108000.907
2024-04-02 21:00:00,3271.43,3276.3,3241.6,3268.71,91816.948
2024-04-02 22:00:00,3268.71,3304.3,3261.0,3300.02,77091.815
2024-04-02 23:00:00,3300.02,3307.74,3272.08,3280.76,71654.739
2024-04-03 00:00:00,3280.67,3292.35,3203.12,3280.75,319032.781
2024-04-03 01:00:00,3280.75,3306.59,3258.11,3298.89,128979.793
2024-04-03 02:00:00,3298.89,3314.09,3295.54,3309.1,79124.352
2024-04-03 03:00:00,3309.1,3327.75,3297.17,3317.32,82253.161
2024-04-03 04:00:00,3317.32,3326.7,3308.45,3316.4,60119.213
2024-04-03 05:00:00,3316.41,3318.29,3280.88,3294.89,95283.338
2024-04-03 06:00:00,3294.89,3315.54,3291.79,3311.84,57205.267
2024-04-03 07:00:00,3311.83,3321.0,3302.08,3307.19,53195.208
2024-04-03 08:00:00,3307.2,3359.36,3292.01,3345.89,159262.88
2024-04-03 09:00:00,3345.89,3357.85,3330.32,3348.21,121826.139
2024-04-03 10:00:00,3348.21,3349.97,3303.6,3320.48,116878.405
2024-04-03 11:00:00,3320.48,3328.88,3291.04,3320.03,152228.052
2024-04-03 12:00:00,3320.04,3331.46,3302.02,3312.16,65852.58
2024-04-03 13:00:00,3312.15,3321.99,3294.18,3314.36,104152.427
2024-04-03 14:00:00,3314.37,3366.38,3314.37,3359.5,209413.281
2024-04-03 15:00:00,3359.5,3360.64,3311.23,3330.77,134863.872
2024-04-03 16:00:00,3330.78,3370.0,3327.39,3350.68,122198.904
2024-04-03 17:00:00,3350.68,3359.41,3310.0,3326.29,121769.031
2024-04-03 18:00:00,3326.29,3336.21,3282.07,3336.07,180765.168
2024-04-03 19:00:00,3336.06,3343.44,3312.5,3315.8,82589.442
2024-04-03 20:00:00,3315.8,3317.7,3295.54,3307.64,68742.061
2024-04-03 21:00:00,3307.61,3322.9,3290.04,3319.47,56582.027
2024-04-03 22:00:00,3319.46,3323.89,3311.36,3320.64,52489.366
2024-04-03 23:00:00,3320.63,3327.64,3312.02,3313.29,35377.924
2024-04-04 00:00:00,3313.28,3335.15,3305.28,3329.5,57444.098
2024-04-04 01:00:00,3329.5,3335.64,3312.98,3322.87,48603.346
2024-04-04 02:00:00,3322.87,3323.47,3266.0,3275.69,154733.104
2024-04-04 03:00:00,3275.72,3288.23,3264.01,3276.35,88525.07
2024-04-04 04:00:00,3276.35,3294.8,3252.59,3289.49,141826.994
2024-04-04 05:00:00,3289.5,3304.76,3283.0,3297.52,47625.939
2024-04-04 06:00:00,3297.52,3314.44,3296.05,3312.3,59837.237
2024-04-04 07:00:00,3312.29,3336.88,3303.37,3324.8,93799.981
2024-04-04 08:00:00,3324.8,3339.35,3320.91,3333.76,52775.739
2024-04-04 09:00:00,3333.76,3344.47,3330.48,3340.12,43708.359
2024-04-04 10:00:00,3340.13,3358.0,3332.2,3343.66,72580.623
2024-04-04 11:00:00,3343.65,3351.46,3335.83,3342.38,45567.075
2024-04-04 12:00:00,3342.37,3355.96,3340.6,3348.94,63081.385
2024-04-04 13:00:00,3348.94,3383.0,3348.56,3367.33,147053.97
2024-04-04 14:00:00,3367.34,3398.0,3361.0,3383.18,131970.894
2024-04-04 15:00:00,3383.17,3385.75,3361.18,3366.11,88637.002
2024-04-04 16:00:00,3366.11,3394.97,3361.67,3377.08,86992.213
2024-04-04 17:00:00,3377.09,3419.97,3373.0,3414.48,108578.082
2024-04-04 18:00:00,3414.48,3446.48,3378.1,3382.16,214783.777
2024-04-04 19:00:00,3382.16,3387.95,3361.78,3367.84,107332.319
2024-04-04 20:00:00,3367.83,3372.0,3277.55,3327.19,407456.947
2024-04-04 21:00:00,3327.19,3339.99,3301.29,3323.78,76239.597
2024-04-04 22:00:00,3323.79,3333.7,3309.9,3314.66,58096.278
2024-04-04 23:00:00,3314.66,3338.38,3310.92,3329.65,49305.003
2024-04-05 00:00:00,3329.65,3337.8,3310.52,3331.34,67745.084
2024-04-05 01:00:00,3331.35,3331.96,3287.12,3302.06,104983.333
2024-04-05 02:00:00,3302.06,3302.69,3252.59,3269.37,163136.442
2024-04-05 03:00:00,3269.37,3313.0,3266.04,3310.0,96794.967
2024-04-05 04:00:00,3310.0,3321.94,3277.73,3298.4,116512.705
2024-04-05 05:00:00,3298.4,3299.84,3241.71,3275.81,169148.003
2024-04-05 06:00:00,3275.81,3294.08,3271.92,3290.15,66477.836
2024-04-05 07:00:00,3290.16,3294.61,3274.69,3289.18,56758.883
2024-04-05 08:00:00,3289.18,3315.15,3279.15,3287.06,104035.556
2024-04-05 09:00:00,3287.06,3287.42,3254.3,3279.1,127270.63
2024-04-05 10:00:00,3279.1,3286.45,3257.55,3277.91,79182.518
2024-04-05 11:00:00,3277.91,3281.38,3237.21,3245.5,117724.933
2024-04-05 12:00:00,3245.49,3268.53,3208.0,3264.28,324063.138
2024-04-05 13:00:00,3264.29,3291.68,3236.48,3285.32,188539.633
2024-04-05 14:00:00,3285.32,3332.25,3277.62,3320.62,235695.877
2024-04-05 15:00:00,3320.62,3331.0,3303.68,3328.52,115897.752
2024-04-05 16:00:00,3328.53,3336.81,3312.6,3322.48,112061.484
2024-04-05 17:00:00,3322.48,3332.32,3308.0,3315.34,73789.278
2024-04-05 18:00:00,3315.33,3338.99,3307.73,3329.18,70182.013
2024-04-05 19:00:00,3329.19,3352.07,3321.29,3322.46,81871.233
2024-04-05 20:00:00,3322.46,3348.27,3320.05,3336.94,43924.531
2024-04-05 21:00:00,3336.94,3345.4,3323.59,3323.91,30052.06
2024-04-05 22:00:00,3323.91,3330.62,3312.5,3317.18,36703.519
2024-04-05 23:00:00,3317.18,3331.31,3317.0,3319.66,34840.7
2024-04-06 00:00:00,3319.66,3341.25,3313.15,3325.97,53720.121
2024-04-06 01:00:00,3325.98,3333.15,3315.3,3319.89,37408.446
2024-04-06 02:00:00,3319.89,3328.84,3308.0,3323.52,43460.913
2024-04-06 03:00:00,3323.52,3349.05,3323.51,3333.26,50143.016
2024-04-06 04:00:00,3333.26,3339.77,3322.78,3331.14,29157.645
2024-04-06 05:00:00,3331.15,3355.44,3328.72,3338.2,65977.144
2024-04-06 06:00:00,3338.21,3348.72,3333.36,3344.37,30498.372
2024-04-06 07:00:00,3344.37,3344.96,3329.11,3331.72,36737.377
2024-04-06 08:00:00,3331.73,3346.61,3325.29,3342.51,45055.307
2024-04-06 09:00:00,3342.51,3354.14,3332.23,3334.93,45276.241
2024-04-06 10:00:00,3334.94,3343.91,3332.32,3340.6,24396.554
2024-04-06 11:00:00,3340.6,3347.99,3330.05,3332.05,35741.33
2024-04-06 12:00:00,3332.04,3338.36,3321.79,3334.19,33306.879
2024-04-06 13:00:00,3334.18,3334.19,3315.01,3319.85,46403.818
2024-04-06 14:00:00,3319.85,3341.94,3318.11,3336.52,42328.508
2024-04-06 15:00:00,3336.51,3363.59,3334.0,3336.7,99613.148
2024-04-06 16:00:00,3336.69,3341.82,3332.56,3341.6,39405.88
2024-04-06 17:00:00,3341.6,3356.11,3334.38,3342.97,54126.899
2024-04-06 18:00:00,3342.97,3349.45,3338.08,3348.68,29049.711
2024-04-06 19:00:00,3348.68,3359.43,3343.72,3350.79,44156.864
2024-04-06 20:00:00,3350.78,3367.26,3345.33,3363.18,43014.4
2024-04-06 21:00:00,3363.17,3370.24,3350.79,3353.63,43538.336
2024-04-06 22:00:00,3353.63,3381.33,3353.28,3379.65,49202.874
2024-04-06 23:00:00,3379.64,3402.72,3352.02,3353.15,109999.74
2024-04-07 00:00:00,3353.16,3362.0,3345.51,3359.23,54482.012
2024-04-07 01:00:00,3359.23,3399.62,3358.54,3390.02,95128.159
2024-04-07 02:00:00,3390.01,3417.11,3379.95,3384.63,96869.145
2024-04-07 03:00:00,3384.62,3394.63,3379.71,3389.65,34545.986
2024-04-07 04:00:00,3389.66,3394.91,3375.38,3386.19,40338.695
2024-04-07 05:00:00,3386.19,3409.0,3384.91,3401.99,51011.914
2024-04-07 06:00:00,3401.98,3403.0,3382.63,3386.37,32888.46
2024-04-07 07:00:00,3386.37,3396.23,3385.1,3386.99,26465.671
2024-04-07 08:00:00,3386.98,3397.23,3385.55,3394.16,24515.378
2024-04-07 09:00:00,3394.16,3395.94,3377.76,3384.99,37475.726
2024-04-07 10:00:00,3385.0,3395.3,3378.31,3393.86,30847.421
2024-04-07 11:00:00,3393.86,3395.0,3385.26,3391.29,23564.393
2024-04-07 12:00:00,3391.29,3409.2,3385.83,3402.28,54480.461
2024-04-07 13:00:00,3402.28,3422.77,3398.66,3407.55,77821.174
2024-04-07 14:00:00,3407.54,3417.84,3395.43,3409.6,58609.69
2024-04-07 15:00:00,3409.6,3419.77,3386.39,3391.37,107487.049
2024-04-07 16:00:00,3391.38,3414.9,3389.06,3397.17,96951.847
2024-04-07 17:00:00,3397.18,3398.95,3377.72,3387.73,68193.513
2024-04-07 18:00:00,3387.74,3389.16,3368.14,3383.87,61212.075
2024-04-07 19:00:00,3383.88,3396.16,3374.0,3383.31,46325.684
2024-04-07 20:00:00,3383.31,3405.23,3379.73,3403.31,46617.467
2024-04-07 21:00:00,3403.31,3415.0,3399.22,3400.78,62397.063
2024-04-07 22:00:00,3400.78,3432.0,3396.61,3422.73,95968.94
2024-04-07 23:00:00,3422.73,3462.19,3421.24,3455.99,119896.615
2024-04-08 00:00:00,3456.0,3459.5,3426.43,3431.02,79498.855
2024-04-08 01:00:00,3431.01,3442.69,3422.01,3426.76,49818.019
2024-04-08 02:00:00,3426.76,3439.18,3419.02,3426.41,55139.211
2024-04-08 03:00:00,3426.4,3427.39,3407.33,3424.77,57049.812
2024-04-08 04:00:00,3424.76,3428.78,3414.5,3421.31,30658.122
2024-04-08 05:00:00,3421.32,3435.0,3421.32,3430.09,39600.015
2024-04-08 06:00:00,3430.08,3433.89,3422.35,3432.45,33655.971
2024-04-08 07:00:00,3432.44,3482.8,3431.0,3476.16,167892.64
2024-04-08 08:00:00,3476.17,3619.94,3472.09,3601.22,547062.386
2024-04-08 09:00:00,3601.22,3629.43,3588.15,3622.19,201407.425
2024-04-08 10:00:00,3622.16,3637.2,3612.01,3622.04,120714.589
2024-04-08 11:00:00,3622.05,3648.0,3617.69,3636.17,85555.251
2024-04-08 12:00:00,3636.18,3675.42,3636.18,3646.32,176204.447
2024-04-08 13:00:00,3646.33,3675.0,3598.0,3630.81,260461.501
2024-04-08 14:00:00,3630.81,3654.21,3617.46,3648.4,135242.343
2024-04-08 15:00:00,3648.4,3654.99,3625.35,3631.65,96907.126
2024-04-08 16:00:00,3631.64,3667.92,3629.93,3661.01,103546.182
2024-04-08 17:00:00,3661.01,3685.37,3642.45,3671.55,110406.812
2024-04-08 18:00:00,3671.55,3714.98,3671.23,3694.32,163136.682
2024-04-08 19:00:00,3694.33,3707.68,3684.3,3705.66,66731.307
2024-04-08 20:00:00,3705.73,3712.0,3684.0,3692.35,53458.061
2024-04-08 21:00:00,3692.35,3699.89,3685.0,3689.16,32515.068
2024-04-08 22:00:00,3689.17,3735.31,3685.32,3724.08,91990.146
2024-04-08 23:00:00,3724.08,3733.33,3692.31,3697.6,87282.658
2024-04-09 00:00:00,3697.59,3729.79,3690.1,3696.68,90793.389
2024-04-09 01:00:00,3696.68,3699.82,3667.3,3682.75,127776.602
2024-04-09 02:00:00,3682.75,3730.0,3677.4,3708.98,97748.041
2024-04-09 03:00:00,3708.99,3719.5,3684.0,3694.99,81953.567
2024-04-09 04:00:00,3695.0,3704.66,3675.5,3698.82,74642.063
2024-04-09 05:00:00,3698.82,3704.11,3682.78,3694.28,65184.941
2024-04-09 06:00:00,3694.29,3699.48,3632.4,3644.73,253532.098
2024-04-09 07:00:00,3644.73,3659.0,3633.14,3644.11,153648.883
2024-04-09 08:00:00,3644.1,3644.1,3580.0,3630.9,369823.556
2024-04-09 09:00:00,3630.9,3650.0,3618.08,3632.06,116466.383
2024-04-09 10:00:00,3632.06,3641.98,3616.01,3630.63,73879.948
2024-04-09 11:00:00,3630.63,3647.26,3626.38,3635.68,61943.955
2024-04-09 12:00:00,3635.68,3646.4,3623.2,3632.32,66962.926
2024-04-09 13:00:00,3632.31,3642.72,3592.78,3595.64,197395.822
2024-04-09 14:00:00,3595.63,3614.71,3490.91,3524.56,579340.476
2024-04-09 15:00:00,3524.57,3534.97,3480.88,3532.12,258053.911
2024-04-09 16:00:00,3532.12,3535.34,3496.82,3499.99,148742.181
2024-04-09 17:00:00,3499.99,3509.89,3452.3,3506.76,278113.97
2024-04-09 18:00:00,3506.76,3514.83,3499.06,3508.09,68873.409
2024-04-09 19:00:00,3508.09,3528.0,3496.12,3519.64,68633.913
2024-04-09 20:00:00,3519.63,3530.0,3513.96,3517.74,47344.086
2024-04-09 21:00:00,3517.75,3519.03,3498.19,3511.47,39849.368
2024-04-09 22:00:00,3511.46,3524.04,3504.27,3520.79,28734.494
2024-04-09 23:00:00,3520.79,3520.8,3490.0,3508.45,98644.855
2024-04-10 00:00:00,3508.46,3523.79,3500.76,3508.93,64585.778
2024-04-10 01:00:00,3508.92,3519.93,3475.6,3518.38,123355.929
2024-04-10 02:00:00,3518.38,3541.0,3467.56,3479.96,196500.178
2024-04-10 03:00:00,3479.96,3517.0,3475.08,3515.1,94152.241
2024-04-10 04:00:00,3515.09,3527.73,3508.32,3518.7,63898.71
2024-04-10 05:00:00,3518.7,3544.34,3517.03,3535.64,75834.316
2024-04-10 06:00:00,3535.63,3556.97,3532.32,3540.73,73435.397
2024-04-10 07:00:00,3540.73,3552.34,3536.6,3538.91,47035.531
2024-04-10 08:00:00,3538.92,3539.3,3503.26,3520.37,119284.709
2024-04-10 09:00:00,3520.36,3539.0,3508.33,3534.26,59152.722
2024-04-10 10:00:00,3534.26,3543.94,3494.0,3522.05,125924.135
2024-04-10 11:00:00,3522.05,3528.62,3515.6,3523.81,46449.599
2024-04-10 12:00:00,3523.82,3531.25,3413.2,3441.88,445038.489
2024-04-10 13:00:00,3441.88,3466.87,3417.5,3464.0,216792.709
2024-04-10 14:00:00,3463.99,3504.9,3448.08,3488.41,203953.72
2024-04-10 15:00:00,3488.41,3493.11,3463.19,3481.08,106416.503
2024-04-10 16:00:00,3481.08,3535.77,3471.0,3529.67,147373.897
2024-04-10 17:00:00,3529.67,3550.6,3513.23,3519.9,136549.775
2024-04-10 18:00:00,3519.89,3522.0,3479.87,3497.15,139467.853
2024-04-10 19:00:00,3497.15,3525.77,3490.67,3524.0,76237.634
2024-04-10 20:00:00,3523.99,3532.85,3513.16,3515.99,50022.473
2024-04-10 21:00:00,3516.0,3519.67,3496.62,3515.17,44833.216
2024-04-10 22:00:00,3515.17,3567.18,3513.37,3539.75,130775.931
2024-04-10 23:00:00,3539.76,3549.18,3533.88,3547.64,45285.932
2024-04-11 00:00:00,3547.64,3549.68,3528.56,3536.13,52334.437
2024-04-11 01:00:00,3536.14,3544.93,3525.97,3532.85,43155.116
2024-04-11 02:00:00,3532.85,3580.0,3529.47,3568.69,98199.746
2024-04-11 03:00:00,3568.69,3578.53,3557.64,3578.53,52563.298
2024-04-11 04:00:00,3578.55,3584.99,3555.2,3563.79,67334.3
2024-04-11 05:00:00,3563.79,3571.99,3557.93,3565.6,35398.249
2024-04-11 06:00:00,3565.61,3589.4,3564.32,3577.79,63406.034
2024-04-11 07:00:00,3577.78,3609.0,3577.78,3585.41,100708.43
2024-04-11 08:00:00,3585.42,3621.74,3580.16,3610.63,100992.528
2024-04-11 09:00:00,3610.63,3611.53,3580.1,3581.01,79260.864
2024-04-11 10:00:00,3581.01,3587.77,3559.13,3564.23,89098.141
2024-04-11 11:00:00,3564.22,3568.52,3516.16,3524.85,150962.403
2024-04-11 12:00:00,3524.85,3578.46,3522.1,3560.4,203916.103
2024-04-11 13:00:00,3560.39,3574.02,3491.45,3528.29,281112.971
2024-04-11 14:00:00,3528.28,3530.33,3488.0,3495.63,181477.992
2024-04-11 15:00:00,3495.63,3513.89,3488.77,3509.94,116705.446
2024-04-11 16:00:00,3509.94,3524.97,3475.03,3506.34,166882.768
2024-04-11 17:00:00,3506.33,3524.62,3500.9,3514.33,97759.546
2024-04-11 18:00:00,3514.34,3519.82,3496.71,3507.11,45885.311
2024-04-11 19:00:00,3507.1,3521.0,3499.66,3519.89,42512.083
2024-04-11 20:00:00,3519.88,3534.48,3514.34,3526.36,52246.319
2024-04-11 21:00:00,3526.36,3526.6,3496.09,3502.59,48996.27
2024-04-11 22:00:00,3502.58,3514.81,3498.94,3507.3,32715.31
2024-04-11 23:00:00,3507.29,3512.89,3491.6,3504.43,31360.576
2024-04-12 00:00:00,3504.42,3527.44,3503.14,3525.6,44281.226
2024-04-12 01:00:00,3525.6,3528.5,3506.95,3511.16,34219.234
2024-04-12 02:00:00,3511.15,3533.0,3503.53,3522.24,55688.636
2024-04-12 03:00:00,3522.24,3539.87,3522.24,3536.0,42160.105
2024-04-12 04:00:00,3536.01,3555.0,3530.2,3549.52,46853.7
2024-04-12 05:00:00,3549.52,3553.57,3538.34,3544.53,35924.988
2024-04-12 06:00:00,3544.53,3545.3,3527.49,3537.54,44902.778
2024-04-12 07:00:00,3537.54,3541.95,3509.46,3518.79,84347.624
2024-04-12 08:00:00,3518.79,3531.0,3515.0,3527.59,52447.666
2024-04-12 09:00:00,3527.59,3534.42,3511.04,3516.99,59529.132
2024-04-12 10:00:00,3517.0,3536.0,3510.64,3532.7,74684.323
2024-04-12 11:00:00,3532.7,3545.0,3530.2,3534.16,67884.011
2024-04-12 12:00:00,3534.16,3534.77,3488.33,3500.06,161572.051
2024-04-12 13:00:00,3500.06,3500.06,3452.0,3465.42,242197.694
2024-04-12 14:00:00,3465.42,3476.72,3440.44,3444.09,150641.256
2024-04-12 15:00:00,3444.09,3459.93,3441.6,3442.42,94262.387
2024-04-12 16:00:00,3442.42,3456.13,3410.2,3425.56,218532.437
2024-04-12 17:00:00,3425.57,3430.93,3244.27,3326.89,625158.187
2024-04-12 18:00:00,3326.89,3343.34,3062.04,3212.26,942643.981
2024-04-12 19:00:00,3212.25,3243.61,3194.81,3206.98,357861.53
2024-04-12 20:00:00,3206.93,3257.36,3201.58,3227.37,190970.06
2024-04-12 21:00:00,3227.37,3228.46,3207.36,3219.89,100050.857
2024-04-12 22:00:00,3219.88,3232.08,3211.0,3219.88,78342.672
2024-04-12 23:00:00,3219.88,3247.0,3208.0,3238.3,91709.296
2024-04-13 00:00:00,3238.31,3238.31,3217.92,3234.19,75243.809
2024-04-13 01:00:00,3234.19,3234.7,3143.3,3161.58,254304.884
2024-04-13 02:00:00,3161.59,3217.4,3160.35,3214.19,152533.957
2024-04-13 03:00:00,3214.19,3234.8,3204.05,3232.06,88265.767
2024-04-13 04:00:00,3232.06,3266.0,3223.87,3256.79,118897.528
2024-04-13 05:00:00,3256.79,3264.3,3248.0,3248.77,74151.259
2024-04-13 06:00:00,3248.77,3268.74,3246.85,3266.28,71255.259
2024-04-13 07:00:00,3266.29,3273.84,3249.2,3258.55,83345.05
2024-04-13 08:00:00,3258.56,3265.8,3248.46,3253.51,52840.895
2024-04-13 09:00:00,3253.51,3272.98,3249.3,3267.04,60231.937
2024-04-13 10:00:00,3267.04,3282.32,3258.96,3276.81,75083.402
2024-04-13 11:00:00,3276.8,3305.42,3266.92,3269.39,140999.608
2024-04-13 12:00:00,3269.39,3291.77,3258.7,3279.1,83784.439
2024-04-13 13:00:00,3279.1,3292.71,3265.84,3271.29,82218.575
2024-04-13 14:00:00,3271.29,3279.33,3251.34,3263.0,79968.313
2024-04-13 15:00:00,3263.0,3298.77,3255.49,3273.12,104363.842
2024-04-13 16:00:00,3273.12,3281.0,3226.5,3246.98,185443.655
2024-04-13 17:00:00,3246.97,3248.43,3189.36,3194.53,331834.79
2024-04-13 18:00:00,3194.53,3239.79,3182.52,3234.57,170011.617
2024-04-13 19:00:00,3234.58,3239.02,2971.1,3083.37,558298.217
2024-04-13 20:00:00,3083.37,3092.48,2791.61,2912.12,1376085.512
2024-04-13 21:00:00,2912.13,2951.99,2860.0,2950.47,404133.353
2024-04-13 22:00:00,2950.47,3033.6,2897.1,3017.5,409573.194
2024-04-13 23:00:00,3017.45,3062.32,2994.6,3005.46,275647.955
2024-04-14 00:00:00,3005.47,3019.09,2903.0,2966.12,383268.386
2024-04-14 01:00:00,2966.12,3009.21,2933.04,2991.0,181186.169
2024-04-14 02:00:00,2991.0,3005.14,2951.51,2955.21,127569.28
2024-04-14 03:00:00,2955.23,2975.85,2910.03,2969.27,205082.699
2024-04-14 04:00:00,2969.26,3049.28,2963.94,3041.19,184074.804
2024-04-14 05:00:00,3041.19,3077.6,3034.99,3072.17,160620.253
2024-04-14 06:00:00,3072.18,3097.87,3053.56,3089.88,142917.631
2024-04-14 07:00:00,3089.89,3102.84,3070.0,3083.33,100504.722
2024-04-14 08:00:00,3083.33,3098.95,3056.06,3067.84,100210.736
2024-04-14 09:00:00,3067.83,3076.41,3025.0,3042.31,149748.646
2024-04-14 10:00:00,3042.32,3068.15,3030.0,3054.3,109024.629
2024-04-14 11:00:00,3054.3,3060.72,3006.85,3026.33,123768.902
2024-04-14 12:00:00,3026.32,3066.12,3021.79,3043.74,126033.888
2024-04-14 13:00:00,3043.73,3067.64,3026.83,3032.32,117772.749
2024-04-14 14:00:00,3032.28,3059.01,3005.06,3034.76,213811.245
2024-04-14 15:00:00,3034.76,3074.14,3031.57,3055.19,113168.506
2024-04-14 16:00:00,3055.18,3099.9,3051.48,3080.63,156886.285
2024-04-14 17:00:00,3080.62,3093.39,2976.6,3050.34,473110.042
2024-04-14 18:00:00,3050.49,3091.49,3037.79,3082.28,162573.05
2024-04-14 19:00:00,3082.26,3089.32,3059.67,3072.38,73973.496
2024-04-14 20:00:00,3072.38,3088.88,3056.13,3065.99,77311.164
2024-04-14 21:00:00,3065.99,3071.37,3045.81,3064.39,56916.125
2024-04-14 22:00:00,3064.38,3171.25,3064.38,3155.4,317808.185
2024-04-14 23:00:00,3155.4,3173.32,3147.0,3153.16,92863.165
2024-04-15 00:00:00,3153.16,3153.87,3097.95,3110.78,162009.567
2024-04-15 01:00:00,3110.79,3132.16,3098.0,3127.26,101820.35
2024-04-15 02:00:00,3127.26,3146.88,3122.97,3136.72,76981.731
2024-04-15 03:00:00,3136.72,3155.44,3131.8,3145.02,73894.224
2024-04-15 04:00:00,3145.03,3147.02,3120.88,3137.45,81602.183
2024-04-15 05:00:00,3137.45,3159.94,3132.41,3156.06,59760.541
2024-04-15 06:00:00,3156.06,3254.29,3154.52,3238.85,334966.469
2024-04-15 07:00:00,3238.86,3251.57,3222.79,3240.96,131663.293
2024-04-15 08:00:00,3240.97,3264.81,3233.06,3247.99,133726.087
2024-04-15 09:00:00,3247.99,3261.72,3233.0,3252.79,106328.239
2024-04-15 10:00:00,3252.8,3268.0,3247.64,3259.29,55629.951
2024-04-15 11:00:00,3259.28,3277.74,3225.25,3228.47,133706.944
2024-04-15 12:00:00,3228.47,3242.99,3224.23,3230.37,81734.929
2024-04-15 13:00:00,3230.37,3237.46,3180.78,3191.8,204907.357
2024-04-15 14:00:00,3191.8,3208.14,3125.0,3128.16,340812.25
2024-04-15 15:00:00,3128.16,3164.45,3101.09,3162.26,276776.033
2024-04-15 16:00:00,3162.26,3179.0,3128.94,3135.65,220529.085
2024-04-15 17:00:00,3135.66,3172.86,3085.64,3114.55,315458.193
2024-04-15 18:00:00,3114.55,3125.86,3031.0,3055.07,295738.453
2024-04-15 19:00:00,3055.07,3115.15,3022.08,3098.88,301229.844
2024-04-15 20:00:00,3098.88,3115.77,3072.08,3080.52,98395.782
2024-04-15 21:00:00,3080.53,3113.78,3055.0,3105.38,98462.266
2024-04-15 22:00:00,3105.38,3127.19,3082.53,3125.15,87021.953
2024-04-15 23:00:00,3125.14,3125.14,3088.17,3100.75,81881.207
2024-04-16 00:00:00,3100.76,3105.88,3058.7,3080.96,119045.16
